group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
Cntnap_het,OFT-0645-00,medium,180,3.22478017380608,4.569288389513109,1.3707865168539326,2.249315594820786,2.9527986701910485
Cntnap_het,OFT-0652-00,medium,181,3.2950377893753164,4.608011172475084,1.3707865168539326,2.2804505243532884,3.0249061444090253
Cntnap_het,OFT-0652-00,fast,182,3.2936208086607244,5.190510930815388,1.2106741573033708,2.1170543396762502,2.957727082012738
Cntnap_het,OFT-0652-00,slow,183,3.271964081371349,4.03172504957039,1.3707865168539326,2.376784916891133,2.944873735288602
Cntnap_het,OFT-0653-00,slow,184,3.292248828106412,3.362983770287141,1.2106741573033708,2.539573386678882,3.061303382067281
Cntnap_het,OFT-0653-00,fast,185,3.3006123652278805,4.726850058117009,1.3707865168539326,2.2576149934524072,3.008670273460865
Cntnap_het,OFT-0653-00,medium,186,3.353576064928896,4.183326159840521,1.3174157303370786,2.335899245261597,2.99160681439711
Cntnap_het,OFT-0654-00,medium,187,3.392712796788866,4.989651094027203,1.2640449438202248,2.1873847774533584,2.979042806820301
Cntnap_het,OFT-0654-00,fast,188,3.2227377804835995,5.666304216503564,1.3174157303370786,2.099608743900432,2.9140484294752724
Cntnap_het,OFT-0654-00,slow,189,3.2161564029427456,4.28489811464483,1.2640449438202248,2.1699101422230886,2.8754192447325693
Cntnap_het,OFT-0656-00,fast,190,3.3314729143251425,4.636106956088171,1.3174157303370786,2.225174710770664,3.011067622378615
Cntnap_het,OFT-0656-00,slow,191,3.128078145451152,4.114986137458048,1.5842696629213484,2.494653703418439,3.0049636237278654
Cntnap_het,OFT-0656-00,medium,192,3.3762655567353734,4.0919000503102465,1.3707865168539326,2.4508006596638996,3.071398984399188
Cntnap_het,OFT-0662-00,fast,193,3.4654961438960603,4.337244580299554,1.3174157303370786,2.3050731996055527,3.055333054507358
Cntnap_het,OFT-0662-00,slow,194,2.971178227911587,3.60372704850644,1.4775280898876404,2.3337829490741675,2.834150334803248
Cntnap_het,OFT-0662-00,medium,195,3.307481474138997,3.8747521480502316,1.3174157303370786,2.38430491634078,2.9865731446123327
Cntnap_het,OFT-0664-00,fast,196,3.308980841291522,5.322294500295683,1.2640449438202248,2.137914306175878,2.9989852921138187
Cntnap_het,OFT-0664-00,medium,197,3.2537910745195906,4.49438202247191,1.3707865168539326,2.3210048335170153,3.0175721809376985
Cntnap_het,OFT-0664-00,slow,198,3.3294544314604266,3.9449135785237397,1.3707865168539326,2.470874786763026,3.0726051990637857
Cntnap_het,OFT-0665-00,fast,199,3.1545955877914738,4.86171132238548,1.2640449438202248,2.0617601346047465,2.858705463810913
Cntnap_het,OFT-0665-00,medium,200,3.4326918479615176,4.13322632423756,1.1573033707865168,2.2183013478776163,2.9910955382481883
Cntnap_het,OFT-0665-00,slow,201,3.2666438570751297,3.8744052653077663,1.2106741573033708,2.3420624842259112,2.997305103127971
Cntnap_het,OFT-0666-00,medium,202,3.3807119661123273,4.428288169200265,1.3174157303370786,2.3127605398027047,3.066458982403304
Cntnap_het,OFT-0666-00,fast,203,3.2559606369133083,5.080000131877408,1.2106741573033708,2.130571219706566,3.0251969041205733
Cntnap_het,OFT-0666-00,slow,204,3.3746751197157856,3.6874274735430435,1.2106741573033708,2.5148967144709022,3.1217969703549926
Cntnap_het,OFT-0675-00,fast,205,3.331606476960117,4.785075796405676,1.2640449438202248,2.1572378450136096,2.999046242847334
Cntnap_het,OFT-0675-00,medium,206,3.327604661500771,4.3587756683456025,1.2640449438202248,2.2406909174068557,2.9736158178262544
Cntnap_het,OFT-0675-00,slow,207,3.289719778834091,3.668709567585972,1.2106741573033708,2.4356559958381383,3.0090894284936684
Cntnap_het,OFT-0676-00,fast,208,3.167164104031316,5.263800683927699,1.2106741573033708,2.0740677658737674,2.8942536955032394
Cntnap_het,OFT-0676-00,medium,209,3.33784133420559,4.705056179775281,1.3174157303370786,2.243996273145778,3.032859664344422
Cntnap_het,OFT-0676-00,slow,210,3.3052479994585355,4.0775643349039505,1.2640449438202248,2.3306023081016893,2.994465605604413
Cntnap_het,OFT-0685-00,fast,211,3.4014964698748598,4.800170672735031,1.2640449438202248,2.1028637893380924,2.878745078712858
