group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,mean_log_gain,band_3_7_log_gain
new_preds,OFT-0199-00,slow,1626,2.506305535330993,3.859550561797753,1.8051161864722616,1.9930894669267807
new_preds,OFT-0199-00,fast,1627,2.4906578628939315,4.376404494382022,1.7207413943430923,1.8812528572984288
new_preds,OFT-0200-00,fast,1628,2.284056485437952,5.926966292134831,1.630887584436003,1.8284769394569216
new_preds,OFT-0200-00,medium,1629,2.127035447079186,5.151685393258427,1.717104789734936,1.8993466230487954
new_preds,OFT-0200-00,slow,1630,2.3385685897283754,4.50561797752809,1.7463667577188204,1.9144258718931675
new_preds,OFT-0201-00,medium,1631,2.4096977067514036,4.634831460674158,1.7450516456163172,1.9216781327752819
new_preds,OFT-0201-00,slow,1632,2.425152503397433,3.730337078651685,1.8245399016634818,2.0417955610196787
new_preds,OFT-0201-00,fast,1633,2.3159322060287577,5.53932584269663,1.6987176680667915,1.9069695872720023
new_preds,OFT-0202-00,fast,1634,2.300722053023062,5.926966292134831,1.6549950025958733,1.8479160648053052
new_preds,OFT-0202-00,medium,1635,2.256603919237629,5.668539325842697,1.717781215421452,1.9158954149280991
new_preds,OFT-0202-00,slow,1636,2.2566699760661075,5.022471910112359,1.72967787795655,1.8959060055366408
new_preds,OFT-0203-00,medium,1637,2.4044331715437544,4.634831460674158,1.7540774435601756,1.9275938441414342
new_preds,OFT-0203-00,fast,1638,2.1174735139187337,4.893258426966292,1.657913819844496,1.8645925954062992
new_preds,OFT-0203-00,slow,1639,2.4392487978771924,4.247191011235955,1.810529369690974,1.985151913973057
new_preds,OFT-0204-00,fast,1640,2.0628579378996252,6.056179775280899,1.6464598544164557,1.799535418297766
new_preds,OFT-0204-00,medium,1641,2.1790740889634366,5.668539325842697,1.7266599174972581,1.9019154473588415
new_preds,OFT-0204-00,slow,1642,2.4675232265753255,4.376404494382022,1.803801429446462,1.9656641934377679
new_preds,OFT-0205-00,fast,1643,2.170210438409738,5.668539325842697,1.6763035762872909,1.8814705918612236
new_preds,OFT-0205-00,slow,1644,2.442082863877636,4.764044943820225,1.800998510079237,2.005072206780535
new_preds,OFT-0205-00,medium,1645,2.290907374124734,5.151685393258427,1.7353959417620644,1.9105132923265566
new_preds,OFT-0206-00,fast,1646,2.18242492058714,5.151685393258427,1.7151343033514728,1.906276819685425
new_preds,OFT-0206-00,medium,1647,2.4053961605857643,4.376404494382022,1.8473742865867782,1.9831097435237859
new_preds,OFT-0206-00,slow,1648,2.6616301936946947,4.376404494382022,1.8977465053673361,2.1361723127781618
new_preds,OFT-0207-00,slow,1649,2.321729372266927,4.634831460674158,1.788256087837394,1.941537111790887
new_preds,OFT-0207-00,fast,1650,2.2344989669882116,5.410112359550562,1.715879886037174,1.9158644899330308
new_preds,OFT-0207-00,medium,1651,2.4124067725540614,4.376404494382022,1.7553150268281699,1.983127838856952
new_preds,OFT-0208-00,medium,1652,2.640713421089036,4.764044943820225,1.7469002599405694,1.8953462865761432
new_preds,OFT-0208-00,slow,1653,2.8648102600548673,4.634831460674158,1.890815316906157,2.0093114094480686
new_preds,OFT-0208-00,fast,1654,2.2740376443933283,5.797752808988764,1.699218500187078,1.8874972959348577
new_preds,OFT-0209-00,fast,1655,2.3149710223113047,5.926966292134831,1.68102124784622,1.9028497180339226
new_preds,OFT-0209-00,medium,1656,2.237898287420764,5.668539325842697,1.7414968370490533,1.9393323415301649
new_preds,OFT-0209-00,slow,1657,2.270533006462265,4.634831460674158,1.803294274836629,1.9755195294047256
new_preds,OFT-0210-00,fast,1658,2.3499063319185924,5.668539325842697,1.7774712651482698,1.9377215412137776
new_preds,OFT-0210-00,slow,1659,2.362906187752333,3.342696629213483,1.8397245018472448,2.0151024337878503
new_preds,OFT-0210-00,medium,1660,2.3963235383306816,3.9887640449438204,1.8542872733323001,2.070246016206735
new_preds,OFT-0211-00,fast,1661,2.39986046519767,4.893258426966292,1.7925259579017792,1.882309348856312
new_preds,OFT-0211-00,medium,1662,2.5886696987145212,4.634831460674158,1.7358423386551127,1.8584575801656624
new_preds,OFT-0211-00,slow,1663,2.2942468495618153,4.376404494382022,1.8378366973374973,1.9657369586777738
new_preds,OFT-0212-00,fast,1664,2.520095856295198,5.797752808988764,1.6816590411227423,1.8588989283743078
new_preds,OFT-0212-00,medium,1665,2.197636308629535,4.50561797752809,1.7824155886127089,1.9437192710861957
new_preds,OFT-0212-00,slow,1666,2.2723797814229183,2.955056179775281,1.8143656114027717,2.015993722169749
new_preds,OFT-0213-00,fast,1667,2.3618801677111274,5.797752808988764,1.7593948733309301,1.940242816353373
new_preds,OFT-0213-00,slow,1668,2.22352509417122,4.50561797752809,1.8179246131550573,1.9774643520972643
new_preds,OFT-0213-00,medium,1669,2.485280151340121,5.53932584269663,1.7923058410755721,2.0196241454684634
new_preds,OFT-0214-00,slow,1670,2.343875850343319,4.634831460674158,1.7718911675104914,1.9800804323556402
new_preds,OFT-0214-00,medium,1671,2.1493041866081333,5.668539325842697,1.6671667020878111,1.8490410498716032
new_preds,OFT-0214-00,fast,1672,2.3079668090018246,6.443820224719101,1.6381643737489184,1.8139500901446595
new_preds,OFT-0215-00,slow,1673,2.322134606617073,4.247191011235955,1.766220162433618,1.9753591647924311
new_preds,OFT-0215-00,fast,1674,2.153987668420838,5.668539325842697,1.6224876431959656,1.7670130118794884
new_preds,OFT-0215-00,medium,1675,2.210669378312134,5.022471910112359,1.722054030598676,1.8662185772044304
new_preds,OFT-0216-00,medium,1676,2.4240970504645905,5.151685393258427,1.7707973931772074,1.995904073414153
new_preds,OFT-0216-00,fast,1677,2.2728493712162505,4.893258426966292,1.77060449527444,1.9472033468005436
new_preds,OFT-0216-00,slow,1678,2.4483075961982546,3.2134831460674156,1.8631674009509687,2.0270589072823415
new_preds,OFT-0217-00,fast,1679,2.1806325731473177,5.668539325842697,1.7099155664718946,1.868511253075801
new_preds,OFT-0217-00,slow,1680,2.881387978784018,4.50561797752809,1.7836242607945716,1.958484720626252
new_preds,OFT-0217-00,medium,1681,2.2839089195326863,4.50561797752809,1.7266639141977944,1.9391115551688904
new_preds,OFT-0218-00,fast,1682,2.4201852753744517,5.53932584269663,1.6943967070654649,1.8990243204609796
new_preds,OFT-0218-00,medium,1683,2.358001562850079,5.53932584269663,1.774901172922421,1.976905761029728
new_preds,OFT-0218-00,slow,1684,2.5433932448466496,4.634831460674158,1.8636500090783363,1.972128585974542
new_preds,OFT-0219-00,fast,1685,2.2192207854480133,0.8876404494382022,1.75344257852814,1.8895182235683743
new_preds,OFT-0219-00,medium,1686,2.563624554515311,4.893258426966292,1.8474576607914988,1.9768178732010835
new_preds,OFT-0219-00,slow,1687,2.702722366018796,4.764044943820225,1.9284788995473814,2.1040683381455247
new_preds,OFT-0220-00,fast,1688,2.3480660092274017,5.53932584269663,1.6697510035594478,1.8767741318483127
new_preds,OFT-0220-00,slow,1689,2.3920796320244433,5.022471910112359,1.8068292620594488,1.991279384180271
new_preds,OFT-0220-00,medium,1690,2.113766031200617,5.668539325842697,1.700204986135671,1.8666668560383226
new_preds,OFT-0221-00,medium,1691,2.5978704789035176,4.764044943820225,1.7602703398635557,1.9287588476682074
new_preds,OFT-0221-00,fast,1692,2.3497791092978217,4.764044943820225,1.728431682007894,1.913506862690444
new_preds,OFT-0221-00,slow,1693,2.5390555855049572,4.376404494382022,1.831887390181784,2.0032352914326594
new_preds,OFT-0222-00,fast,1694,2.188986692325981,4.764044943820225,1.6885500832542653,1.9157781541299015
new_preds,OFT-0222-00,slow,1695,2.358841977226674,5.022471910112359,1.896496141741274,2.063099256270557
new_preds,OFT-0222-00,medium,1696,2.4172055574756843,4.764044943820225,1.7452561271974008,1.9198569448654526
new_preds,OFT-0223-00,fast,1697,2.2741198734059256,5.280898876404494,1.7071715081655088,1.913839998011175
new_preds,OFT-0223-00,slow,1698,2.201643454704257,3.4719101123595504,1.7937222325061786,1.9641580429715817
new_preds,OFT-0223-00,medium,1699,2.413846836755964,4.764044943820225,1.722535131825978,1.9381962391483354
new_preds,OFT-0224-00,fast,1700,2.290256018180583,6.056179775280899,1.7014592120170802,1.9103223899209332
new_preds,OFT-0224-00,medium,1701,2.36782111094518,5.022471910112359,1.727977992332576,1.880393605723929
new_preds,OFT-0224-00,slow,1702,2.236906813772366,3.859550561797753,1.7851964035963237,1.9245870444739828
new_preds,OFT-0225-00,fast,1703,2.2141069216581477,5.797752808988764,1.6973502633881798,1.8788055668986816
new_preds,OFT-0225-00,medium,1704,2.3112063590717713,4.893258426966292,1.717199522176625,1.8765187626115063
new_preds,OFT-0225-00,slow,1705,2.2159246518682867,1.6629213483146068,1.8155968126026414,1.9524933042117394
new_preds,OFT-0226-00,medium,1706,2.572287902573022,5.022471910112359,1.8133753966754316,1.9679433518615204
new_preds,OFT-0226-00,fast,1707,2.351210801264067,5.668539325842697,1.6872775512329135,1.8795638525107787
new_preds,OFT-0226-00,slow,1708,2.429741306283699,4.50561797752809,1.816093099641756,1.9512124844205676
new_preds,OFT-0227-00,slow,1709,2.271347466390704,4.634831460674158,1.8009362653172392,1.9623273391091882
new_preds,OFT-0227-00,medium,1710,2.481920143250565,5.280898876404494,1.8032253811001813,1.9986265401425036
new_preds,OFT-0227-00,fast,1711,2.2237347541857653,5.668539325842697,1.7145067060096453,1.9095687168718805
new_preds,OFT-0228-00,fast,1712,2.177013147273692,6.185393258426966,1.6764623090035873,1.8724761793972517
new_preds,OFT-0228-00,medium,1713,2.2798522225830102,5.926966292134831,1.7978434447450904,2.020047465991275
new_preds,OFT-0228-00,slow,1714,2.0859732303898593,4.50561797752809,1.8020964684646765,2.0033582987935548
new_preds,OFT-0229-00,medium,1715,2.4899874377256754,5.151685393258427,1.7730465534218571,1.9334345470072674
new_preds,OFT-0229-00,fast,1716,2.2667917361659784,5.797752808988764,1.6677014303618292,1.85806103784018
new_preds,OFT-0229-00,slow,1717,3.784534906257536,4.634831460674158,1.816570723856214,2.059935942725723
new_preds,OFT-0230-00,fast,1718,2.2597798381649437,5.668539325842697,1.6555905382778962,1.8435891556178101
new_preds,OFT-0230-00,slow,1719,2.3445563286777844,5.53932584269663,1.8196441768282723,1.9897281033014214
new_preds,OFT-0230-00,medium,1720,2.3643303883241154,5.280898876404494,1.7123939410269886,1.912118018306315
new_preds,OFT-0231-00,medium,1721,2.316104585030934,4.634831460674158,1.797781370739103,1.9351734726801049
new_preds,OFT-0231-00,fast,1722,2.1647547377106844,4.764044943820225,1.7303982021064064,1.8653706884183967
new_preds,OFT-0231-00,slow,1723,2.525032344491835,4.893258426966292,1.8576558538099899,2.0208202293274025
new_preds,OFT-0232-00,fast,1724,2.367366032689984,5.668539325842697,1.6705549745097175,1.8490352507402028
new_preds,OFT-0232-00,slow,1725,2.384848466541889,4.634831460674158,1.840423574842578,2.0220102979531744
new_preds,OFT-0232-00,medium,1726,2.3571643559531963,4.893258426966292,1.7861067918394657,1.9308901100706772
new_preds,OFT-0233-00,medium,1727,2.2732520945189996,4.764044943820225,1.7363747810715697,1.9671842995360214
new_preds,OFT-0233-00,fast,1728,2.3294425521859816,5.53932584269663,1.694370238901788,1.8654260798625784
new_preds,OFT-0233-00,slow,1729,2.382304029914688,5.022471910112359,1.7759161105528887,1.9395090417704757
new_preds,OFT-0234-00,fast,1730,2.2099564286573607,6.056179775280899,1.6588159541176333,1.868616497566578
new_preds,OFT-0234-00,medium,1731,2.188291160342478,4.764044943820225,1.7348447136426413,1.9304821816637803
new_preds,OFT-0234-00,slow,1732,2.279601544443249,4.50561797752809,1.8469141604017323,2.024234143802688
new_preds,OFT-0235-00,fast,1733,2.3278012073244336,5.53932584269663,1.7051507957907164,1.8801046324814954
new_preds,OFT-0235-00,medium,1734,2.305877406631909,4.764044943820225,1.7400888740488698,1.9224976280536976
new_preds,OFT-0235-00,slow,1735,2.3963298189539275,4.893258426966292,1.815567961736894,1.977280798359372
new_preds,OFT-0236-00,fast,1736,2.0904252540790758,5.797752808988764,1.6340523911998932,1.802386928269561
new_preds,OFT-0236-00,slow,1737,2.520223313315315,5.280898876404494,1.9008158885202777,2.116359369933398
new_preds,OFT-0236-00,medium,1738,2.367435783326224,5.280898876404494,1.760642250678442,1.9420228915023736
new_preds,OFT-0237-00,medium,1739,2.4365121260840863,4.764044943820225,1.771681996596008,1.9728434433941076
new_preds,OFT-0237-00,fast,1740,2.3000094812084706,4.50561797752809,1.7249085972673703,1.959712538698078
new_preds,OFT-0237-00,slow,1741,2.3942100127349564,4.893258426966292,1.7646970512383686,1.9458223620813635
new_preds,OFT-0238-00,slow,1742,2.1387953210116755,5.410112359550562,1.802165946333968,1.9785363594537357
new_preds,OFT-0238-00,medium,1743,2.198942373663473,5.022471910112359,1.7405137935160295,1.9185399287164089
new_preds,OFT-0238-00,fast,1744,2.2782404054709295,5.280898876404494,1.6863749803327504,1.898555668878274
new_preds,OFT-0239-00,fast,1745,2.1868335544173565,5.151685393258427,1.695458003428299,1.87868336026533
new_preds,OFT-0239-00,medium,1746,2.319982518540131,5.022471910112359,1.7378951083509697,1.929622059773256
new_preds,OFT-0239-00,slow,1747,2.1847492815937666,4.893258426966292,1.7720502529209912,1.905173757356697
new_preds,OFT-0240-00,slow,1748,2.2398280752672632,4.764044943820225,1.7232156699993704,1.860140457480232
new_preds,OFT-0240-00,medium,1749,2.2086368654501136,5.53932584269663,1.687386035445463,1.8396069662563088
new_preds,OFT-0240-00,fast,1750,2.3308499469251815,5.926966292134831,1.6742502971068167,1.9024697629969451
new_preds,OFT-0241-00,slow,1751,2.3936310535866587,3.4719101123595504,1.7915984995509255,1.9976381194373856
new_preds,OFT-0241-00,medium,1752,2.3809835504406154,4.50561797752809,1.7519886734482162,1.9273210373170615
new_preds,OFT-0241-00,fast,1753,2.357642082293241,4.376404494382022,1.735939276384,1.9990693918168831
new_preds,OFT-0242-00,slow,1754,2.229167480818045,5.022471910112359,1.7466554977598425,1.892198134447779
new_preds,OFT-0242-00,medium,1755,2.204884662407588,5.022471910112359,1.6909955440966915,1.8783737568731087
new_preds,OFT-0242-00,fast,1756,2.3305748638025285,5.410112359550562,1.6214655538620346,1.8081689561599614
new_preds,OFT-0243-00,medium,1757,2.2283028131822284,5.410112359550562,1.7255186358785783,1.909122489947588
new_preds,OFT-0243-00,fast,1758,2.3132041086849116,5.53932584269663,1.7274878784092376,1.9067178710186754
new_preds,OFT-0243-00,slow,1759,2.2918689508335532,4.893258426966292,1.7719037660858679,1.9749671335169963
new_preds,OFT-0244-00,medium,1760,2.3600778492258234,5.022471910112359,1.6960394756402464,1.846575716005926
new_preds,OFT-0244-00,fast,1761,2.1924939732808606,5.280898876404494,1.6483978534446613,1.8389097784775816
new_preds,OFT-0244-00,slow,1762,2.3275161606626784,4.50561797752809,1.7668468357875602,1.914963255295855
new_preds,OFT-0245-00,slow,1763,2.1953148839258745,5.668539325842697,1.8032711014075857,2.0177482102410997
new_preds,OFT-0245-00,medium,1764,2.128079338877147,5.797752808988764,1.7054602548074418,1.90051343925682
new_preds,OFT-0245-00,fast,1765,2.3710379133620196,5.410112359550562,1.6361632632791128,1.8427782585243826
new_preds,OFT-0246-00,slow,1766,2.471140440952236,4.117977528089888,1.8109191963354205,2.0325673481094806
new_preds,OFT-0246-00,medium,1767,2.406022979543958,4.634831460674158,1.781327359383877,1.952407024199147
new_preds,OFT-0246-00,fast,1768,2.2097075566020217,5.280898876404494,1.7013295551427774,1.8668778676631181
new_preds,OFT-0247-00,slow,1769,2.4376621340692,3.601123595505618,1.8223188054950448,2.0258708038055766
new_preds,OFT-0247-00,medium,1770,2.5798274887045616,4.634831460674158,1.7751895074584296,1.9805485853703728
new_preds,OFT-0247-00,fast,1771,2.405571903131666,5.022471910112359,1.749588677561362,1.928422639474991
new_preds,OFT-0248-00,medium,1772,2.242056034131139,5.668539325842697,1.6827204782082008,1.8459456493128539
new_preds,OFT-0248-00,slow,1773,2.4144080979920357,5.022471910112359,1.7741871473803532,1.968376845123527
new_preds,OFT-0248-00,fast,1774,2.399755518863912,5.668539325842697,1.6332273188080557,1.8374598646945794
new_preds,OFT-0249-00,medium,1775,2.446145045673167,4.376404494382022,1.72425238049139,1.8450970452012467
new_preds,OFT-0249-00,slow,1776,2.6392945873538496,3.601123595505618,1.742825475764176,1.8672330268836914
new_preds,OFT-0249-00,fast,1777,2.1647484408695226,4.50561797752809,1.6401244373824757,1.8382430564098216
new_preds,OFT-0250-00,slow,1778,2.327811503120499,3.730337078651685,1.769503163185322,1.9598754818144595
new_preds,OFT-0250-00,fast,1779,2.3574971821598143,5.022471910112359,1.7307093540462122,1.9293081387872206
new_preds,OFT-0250-00,medium,1780,2.6297655561135524,4.50561797752809,1.7859755659847365,1.9469327167875958
new_preds,OFT-0251-00,medium,1781,2.525868460045282,3.9887640449438204,1.7513182801604525,1.8800733822228919
new_preds,OFT-0251-00,slow,1782,2.529002709208388,3.9887640449438204,1.884001656039289,2.0069403718695167
new_preds,OFT-0251-00,fast,1783,2.5422060610896073,4.50561797752809,1.7305277722265762,1.809913777329835
new_preds,OFT-0252-00,fast,1784,2.244626970318593,5.926966292134831,1.648182463650644,1.86055367450228
new_preds,OFT-0252-00,medium,1785,2.2626784883014874,4.634831460674158,1.7397944580094127,1.942850731351265
new_preds,OFT-0252-00,slow,1786,2.643683622366459,4.376404494382022,1.792303778316968,1.9971396948131792
new_preds,OFT-0253-00,fast,1787,2.4839825723249445,4.634831460674158,1.7291543851576472,1.8767699693009396
new_preds,OFT-0253-00,slow,1788,2.4901259135807683,2.050561797752809,1.856695141814985,1.9895609672643906
new_preds,OFT-0253-00,medium,1789,2.39491825150336,3.730337078651685,1.756274621582416,1.8979822324195703
new_preds,OFT-0254-00,slow,1790,2.6248591956099863,4.117977528089888,1.8618727957128138,2.027485129175919
new_preds,OFT-0254-00,fast,1791,2.387337037505101,4.634831460674158,1.7505558433290076,1.9075987081723682
new_preds,OFT-0254-00,medium,1792,2.8548226429400527,4.50561797752809,1.8021597855091143,2.0438690855794284
new_preds,OFT-0255-00,fast,1793,2.7928222390473385,4.50561797752809,1.72289671252123,1.7700256154917555
new_preds,OFT-0255-00,medium,1794,2.5406734616794155,4.376404494382022,1.7943124948171787,1.9807163642021126
new_preds,OFT-0255-00,slow,1795,2.8399214810316695,3.601123595505618,1.9073225434456027,2.143710735723472
new_preds,OFT-0256-00,fast,1796,2.179913844095615,6.185393258426966,1.5904355082749255,1.7597686020722272
new_preds,OFT-0256-00,medium,1797,2.29335754446438,5.668539325842697,1.6762237724360807,1.8589471578425814
new_preds,OFT-0256-00,slow,1798,2.1150171338574433,5.151685393258427,1.732072846316659,1.9441814083514095
new_preds,OFT-0257-00,fast,1799,2.240301723687046,4.764044943820225,1.7138563644747273,1.865980307054578
new_preds,OFT-0257-00,medium,1800,2.4451686867824987,4.247191011235955,1.742439208185738,1.9032677487542895
new_preds,OFT-0257-00,slow,1801,2.439616687088146,3.859550561797753,1.8604951381338257,2.00790532634324
new_preds,OFT-0258-00,slow,1802,2.212433982054623,5.280898876404494,1.7492713223838328,1.9166824326923566
new_preds,OFT-0258-00,fast,1803,2.314348152464813,5.668539325842697,1.619122851566946,1.8150551715055554
new_preds,OFT-0258-00,medium,1804,2.282659249580462,5.151685393258427,1.664691292766483,1.8823718969139929
new_preds,OFT-0259-00,medium,1805,2.57144995014179,4.634831460674158,1.822438459177086,2.028919238362747
new_preds,OFT-0259-00,fast,1806,2.3686864416217626,5.410112359550562,1.7457943470683728,1.9234422591448925
new_preds,OFT-0259-00,slow,1807,2.418761479663803,4.893258426966292,1.8199519339594787,1.991592110947998
new_preds,OFT-0260-00,medium,1808,2.54624699235676,4.764044943820225,1.75179522309491,1.8885486022561975
new_preds,OFT-0260-00,slow,1809,2.512900208226545,4.117977528089888,1.8183495401231593,1.8991177265881387
new_preds,OFT-0260-00,fast,1810,2.3072325273425314,5.668539325842697,1.670874958683343,1.8453378850603976
new_preds,OFT-0261-00,fast,1811,2.307167637745113,5.668539325842697,1.6838279746476934,1.8530513944722606
new_preds,OFT-0261-00,medium,1812,2.354737943615428,4.893258426966292,1.7472792152702898,1.9265580833993021
new_preds,OFT-0261-00,slow,1813,2.373748702633114,3.9887640449438204,1.8436696583931271,2.105734673431453
new_preds,OFT-0262-00,fast,1814,2.1615382234640124,5.797752808988764,1.64149319458509,1.8420880356998361
new_preds,OFT-0262-00,medium,1815,2.4748018331010813,4.50561797752809,1.742722266390612,1.9078671496592985
new_preds,OFT-0262-00,slow,1816,2.3694228938298605,4.247191011235955,1.819812368911806,1.9995157549573068
new_preds,OFT-0263-00,slow,1817,2.603567853567276,4.247191011235955,1.8773314243277766,2.097731559845435
new_preds,OFT-0263-00,fast,1818,2.3775577154035856,4.893258426966292,1.699153907466003,1.8494950331551618
new_preds,OFT-0263-00,medium,1819,2.4585485286667588,4.376404494382022,1.8112704059205764,1.9738615036313674
new_preds,OFT-0264-00,fast,1820,2.1681720836075207,5.53932584269663,1.669365856169263,1.8908727538521186
new_preds,OFT-0264-00,medium,1821,2.4261989186100887,4.634831460674158,1.7651997660519982,1.917611997022834
new_preds,OFT-0264-00,slow,1822,2.506204705381022,4.376404494382022,1.8691279156829603,2.040191975579511
new_preds,OFT-0265-00,medium,1823,2.3407805358657394,3.730337078651685,1.7889499230837638,1.9125730853419205
new_preds,OFT-0265-00,fast,1824,2.2419093908365477,4.634831460674158,1.7260198664722737,1.9315332459273291
new_preds,OFT-0265-00,slow,1825,2.536892508069375,3.730337078651685,1.859723835256825,1.9996351783748785
new_preds,OFT-0266-00,medium,1826,2.6556269172650024,4.634831460674158,1.7090201721273752,1.8701335132260035
new_preds,OFT-0266-00,fast,1827,2.3041884583087024,5.151685393258427,1.7453544704580275,1.9316239375698496
new_preds,OFT-0266-00,slow,1828,2.4517966553934074,4.247191011235955,1.7875256699346567,1.9320264195188508
new_preds,OFT-0267-00,fast,1829,2.3028528104793993,5.410112359550562,1.7400555657175236,1.9979679727641737
new_preds,OFT-0267-00,slow,1830,2.5833851211747163,4.893258426966292,1.897237806212926,2.094471515580637
new_preds,OFT-0267-00,medium,1831,2.582839117884058,4.634831460674158,1.828280803067554,2.1097793707294397
new_preds,OFT-0268-00,fast,1832,2.2777950951709385,4.764044943820225,1.737224817569545,1.906154407801122
new_preds,OFT-0268-00,medium,1833,2.3133438306427707,4.634831460674158,1.8143131228139497,1.9399423999316556
new_preds,OFT-0268-00,slow,1834,2.6121067459198666,3.9887640449438204,1.8839050356086144,2.006053593126089
new_preds,OFT-0269-00,fast,1835,2.306226350614764,5.280898876404494,1.7312351512394781,1.910540683576384
new_preds,OFT-0269-00,medium,1836,2.2701460938147373,4.50561797752809,1.7940781761450706,1.9551727503057847
new_preds,OFT-0269-00,slow,1837,2.371535714818617,4.764044943820225,1.8111843307459743,1.9962440605916745
new_preds,OFT-0270-00,slow,1838,2.3079567077224867,4.376404494382022,1.8007774359339939,1.974095907513842
new_preds,OFT-0270-00,fast,1839,2.30761757796101,5.53932584269663,1.7187307001422556,1.892514540311167
new_preds,OFT-0270-00,medium,1840,2.495389002490901,4.764044943820225,1.7969367186713963,1.9748350459559831
new_preds,OFT-0271-00,fast,1841,2.3774600324265274,5.280898876404494,1.7554957523471302,1.932843473486662
new_preds,OFT-0271-00,slow,1842,2.620873766666083,4.376404494382022,1.8722766874396686,2.019319885194433
new_preds,OFT-0271-00,medium,1843,2.3830726375829046,4.50561797752809,1.7967750270439296,1.881874509821561
new_preds,OFT-0272-00,fast,1844,2.2476572930683405,5.797752808988764,1.7198821027485574,1.8921577702644552
new_preds,OFT-0272-00,slow,1845,2.6845825636378406,4.247191011235955,1.8409746099237427,1.9868454270134657
new_preds,OFT-0272-00,medium,1846,2.733744497711721,4.764044943820225,1.7454314007443277,1.885181693356105
new_preds,OFT-0273-00,fast,1847,2.51452771134345,4.50561797752809,1.7942286414581645,1.9894056788707908
new_preds,OFT-0273-00,slow,1848,2.358246985274747,3.4719101123595504,1.8395738332243345,2.0117318927932852
new_preds,OFT-0273-00,medium,1849,2.5602406504015365,3.859550561797753,1.8225427175478368,1.9768278403572799
new_preds,OFT-0274-00,fast,1850,2.505344558761555,5.151685393258427,1.7422716554462934,1.965164308222074
new_preds,OFT-0274-00,slow,1851,2.7112317992691852,4.634831460674158,1.8212809412455342,1.9689788871486054
new_preds,OFT-0274-00,medium,1852,2.316447714389221,5.280898876404494,1.8089402804111738,1.9820636339705107
new_preds,OFT-0275-00,medium,1853,2.564715381921942,4.376404494382022,1.7653346295290393,1.8921597598957758
new_preds,OFT-0275-00,slow,1854,2.418197708829114,4.247191011235955,1.8202547698243412,1.965918231276083
new_preds,OFT-0275-00,fast,1855,2.3189606600639188,4.634831460674158,1.6906101839044567,1.8372856210144755
new_preds,OFT-0276-00,fast,1856,2.1893382785876776,5.797752808988764,1.7505413867116424,1.9056803825751951
new_preds,OFT-0276-00,slow,1857,2.42176686140639,3.601123595505618,1.8454197271724926,2.028735459036743
new_preds,OFT-0276-00,medium,1858,2.4648105112162786,5.022471910112359,1.7549327637759196,1.9575813557758002
new_preds,OFT-0277-00,fast,1859,2.452481341835167,4.50561797752809,1.7520591484910446,1.8923929268653796
new_preds,OFT-0277-00,medium,1860,2.5305862957546403,3.9887640449438204,1.8396511057351888,1.983608624882766
new_preds,OFT-0277-00,slow,1861,2.394391262254558,3.9887640449438204,1.8424147641759663,1.9915112127714747
new_preds,OFT-0278-00,medium,1862,2.700447416287249,5.022471910112359,1.77880920870475,1.998258752284877
new_preds,OFT-0278-00,slow,1863,2.5359920550758996,4.50561797752809,1.8310149227251644,2.065453083905022
new_preds,OFT-0278-00,fast,1864,2.330534253721987,5.022471910112359,1.706115472648458,1.9196182046845827
new_preds,OFT-0279-00,slow,1865,2.48616192430446,3.4719101123595504,1.7595455162121658,1.89321856141075
new_preds,OFT-0279-00,medium,1866,2.571525824444838,4.50561797752809,1.8547283309559943,1.9692446353258715
new_preds,OFT-0279-00,fast,1867,2.2946414198377325,4.634831460674158,1.7499734468920451,1.8860298428223332
new_preds,OFT-0280-00,fast,1868,2.330303133066594,5.797752808988764,1.7198817156873636,1.914169595416176
new_preds,OFT-0280-00,slow,1869,2.371854021914155,4.117977528089888,1.7918559132756025,1.9628666484756128
new_preds,OFT-0280-00,medium,1870,2.3825123190475814,4.893258426966292,1.776074496161599,1.9175362716721331
new_preds,OFT-0281-00,medium,1871,2.3739876228831567,4.117977528089888,1.7935545359264586,2.0371316760170903
new_preds,OFT-0281-00,fast,1872,2.49726415895074,4.893258426966292,1.761288560156831,2.034783527069811
new_preds,OFT-0281-00,slow,1873,2.4237668040277764,3.601123595505618,1.8698589045749356,2.032412077957064
new_preds,OFT-0282-00,slow,1874,2.2319880281736872,5.410112359550562,1.7415087744111581,1.9033434145637635
new_preds,OFT-0282-00,medium,1875,2.2481646631250194,5.280898876404494,1.72053862679291,1.8918441319802863
new_preds,OFT-0282-00,fast,1876,2.3471016686184276,5.926966292134831,1.6779459159404233,1.8492196543474522
new_preds,OFT-0283-00,medium,1877,2.4198616738324885,4.764044943820225,1.7902078897573082,1.9722875414239036
new_preds,OFT-0283-00,fast,1878,2.285568938916392,5.280898876404494,1.7650503244843347,1.9984437790204963
new_preds,OFT-0283-00,slow,1879,2.356624284735645,4.634831460674158,1.8615519269135992,2.0115910198586233
new_preds,OFT-0284-00,fast,1880,2.215297913799902,5.668539325842697,1.714475339329835,1.9094060677134808
new_preds,OFT-0284-00,slow,1881,2.3911887249477353,4.376404494382022,1.8397958130760343,1.9476498984352217
new_preds,OFT-0284-00,medium,1882,2.4571643597703554,4.50561797752809,1.7930322604258522,1.9732827121725045
new_preds,OFT-0285-00,fast,1883,2.356813173124372,4.50561797752809,1.770939714279276,1.9338936514501959
